osm_id,fclass,year
1795149258,bus_stop,2016
1795149271,bus_stop,2016
1795157228,bus_stop,2016
1795157229,bus_stop,2016
1795157360,bus_stop,2016
1795158171,bus_stop,2016
1795166614,bus_station,2016
1795317137,bus_stop,2016
1798131896,bus_stop,2016
1798131905,bus_stop,2016
1798131916,bus_stop,2016
1798131939,bus_stop,2016
1798131940,bus_stop,2016
1798131941,bus_stop,2016
1798131944,bus_stop,2016
1799347205,bus_stop,2016
1799347206,bus_stop,2016
1799599369,bus_stop,2016
1799628427,bus_stop,2016
1800398546,bus_stop,2016
1800398566,bus_stop,2016
1801027348,bus_stop,2016
1801027349,bus_stop,2016
1801027350,bus_stop,2016
1801027351,bus_stop,2016
1801065793,bus_stop,2016
1801065795,bus_stop,2016
1801433958,bus_stop,2016
1804966874,bus_stop,2016
1808060686,bus_stop,2016
1808060693,bus_stop,2016
1810231869,tram_stop,2016
1810231873,tram_stop,2016
1810231876,tram_stop,2016
1810231879,tram_stop,2016
1810231883,tram_stop,2016
1810633893,bus_stop,2016
1810633895,bus_stop,2016
1813258445,bus_stop,2016
1813480252,bus_stop,2016
1813480253,bus_stop,2016
1828091653,bus_stop,2016
1828091655,bus_stop,2016
1828091674,bus_stop,2016
1828091696,bus_stop,2016
1828091700,bus_stop,2016
1828091703,bus_stop,2016
1831747827,bus_stop,2016
1831937667,bus_stop,2016
1833632934,bus_stop,2016
1834676299,bus_stop,2016
1863194053,tram_stop,2016
1867443758,bus_stop,2016
1867445163,bus_stop,2016
1867472897,bus_stop,2016
1867474027,bus_stop,2016
1867481852,bus_stop,2016
1873395693,bus_stop,2016
1902743530,bus_stop,2016
1909253787,bus_stop,2016
1915097335,tram_stop,2016
1921422295,bus_stop,2016
1921422304,bus_stop,2016
1921422475,bus_stop,2016
1922107292,bus_stop,2016
1922127969,bus_stop,2016
1927648934,bus_stop,2016
1927649778,bus_stop,2016
1930542259,bus_stop,2016
1930565035,bus_stop,2016
1931492386,taxi,2016
1932413793,bus_stop,2016
1932413809,bus_stop,2016
1932413811,bus_stop,2016
1934887482,bus_stop,2016
1934889057,bus_stop,2016
1946033551,bus_stop,2016
1946039183,bus_stop,2016
1960631816,bus_stop,2016
1960678123,bus_stop,2016
1963480491,bus_stop,2016
1963480492,bus_stop,2016
1963480493,bus_stop,2016
1963480494,bus_stop,2016
1963480495,bus_stop,2016
1963480496,bus_stop,2016
1963480497,bus_stop,2016
1963480498,bus_stop,2016
1963480499,bus_stop,2016
1963481844,bus_stop,2016
1963481845,bus_stop,2016
1963481848,bus_stop,2016
1963481850,bus_stop,2016
1963482762,bus_stop,2016
1963482763,bus_stop,2016
1963482764,bus_stop,2016
1973502734,tram_stop,2016
1975742196,bus_stop,2016
1975742199,bus_stop,2016
1982992319,bus_stop,2016
1982992335,bus_stop,2016
1985665661,bus_stop,2016
1986410281,tram_stop,2016
1986410297,bus_stop,2016
1990988120,bus_stop,2016
1991011254,bus_stop,2016
2000420513,bus_stop,2016
2004497217,tram_stop,2016
2009210349,bus_stop,2016
2010237028,bus_stop,2016
2010237029,bus_stop,2016
2010636769,bus_stop,2016
2011132809,bus_stop,2016
2011132815,bus_stop,2016
2012508325,tram_stop,2016
2012508329,tram_stop,2016
2012582851,taxi,2016
2012582859,bus_stop,2016
2012582864,bus_stop,2016
2032219562,bus_stop,2016
2032219565,bus_stop,2016
2032219567,bus_stop,2016
2032219569,bus_stop,2016
2032366407,bus_stop,2016
2032373545,bus_stop,2016
2032373546,bus_stop,2016
2032373547,bus_stop,2016
2032373548,bus_stop,2016
2032373549,bus_stop,2016
2032373550,bus_stop,2016
2032373551,bus_stop,2016
2032373552,bus_stop,2016
2032373553,bus_stop,2016
2032373554,bus_stop,2016
2042255109,bus_stop,2016
2042255341,bus_stop,2016
2042255423,bus_stop,2016
2042255465,bus_stop,2016
2042461994,bus_stop,2016
2042461995,bus_stop,2016
2070105382,bus_stop,2016
2070355204,bus_stop,2016
2076413211,bus_stop,2016
2079256322,taxi,2016
2108784253,bus_stop,2016
2108784254,bus_stop,2016
2108784255,bus_stop,2016
2108784256,bus_stop,2016
2108784257,bus_stop,2016
2108784258,bus_stop,2016
2108790887,bus_stop,2016
2108790888,bus_stop,2016
2109674909,bus_stop,2016
2114106684,bus_stop,2016
2114106692,bus_stop,2016
2121956335,bus_stop,2016
2121956344,bus_stop,2016
2124125044,bus_stop,2016
2129603677,bus_stop,2016
2135705194,bus_stop,2016
2153428364,bus_stop,2016
2153475410,bus_stop,2016
2167679240,bus_stop,2016
2175068852,bus_stop,2016
2175148208,tram_stop,2016
2188235051,railway_station,2016
2199915479,bus_stop,2016
2199915537,bus_stop,2016
2199915877,bus_stop,2016
2200060004,bus_stop,2016
2200061003,bus_stop,2016
2200061346,bus_stop,2016
2200063047,bus_stop,2016
2200063709,bus_stop,2016
2200063737,bus_stop,2016
2200064426,bus_stop,2016
2200064452,bus_stop,2016
2232200879,bus_stop,2016
2239917514,bus_stop,2016
2239917515,bus_stop,2016
2250942906,bus_stop,2016
2250942911,bus_stop,2016
2250942914,bus_stop,2016
2250943414,bus_stop,2016
2271671318,taxi,2016
2278313664,bus_stop,2016
2279529015,bus_stop,2016
2279529016,bus_stop,2016
2279529017,bus_stop,2016
2279529018,bus_stop,2016
2287875727,bus_stop,2016
2294792608,bus_stop,2016
2296277394,bus_stop,2016
2296876035,bus_stop,2016
2304085800,bus_stop,2016
2304085801,bus_stop,2016
2304086007,bus_stop,2016
2304086013,bus_stop,2016
2304089067,bus_stop,2016
2304090777,bus_stop,2016
2304090781,bus_stop,2016
2304090889,bus_stop,2016
2306350050,bus_stop,2016
2307380411,bus_stop,2016
2309370627,bus_stop,2016
2316954737,bus_stop,2016
2316954740,bus_stop,2016
2321048484,bus_stop,2016
2321048485,bus_stop,2016
2324560906,bus_stop,2016
2327991868,bus_stop,2016
2328205807,bus_stop,2016
2328344669,bus_stop,2016
2329149234,bus_stop,2016
2333051314,bus_stop,2016
2336489103,bus_stop,2016
2336876362,bus_stop,2016
2336876366,bus_stop,2016
2337973669,bus_station,2016
2337973715,bus_stop,2016
2337973753,bus_stop,2016
2339481157,bus_stop,2016
2340773706,bus_stop,2016
2343418561,bus_stop,2016
2344644900,bus_stop,2016
2351631353,bus_stop,2016
2351631356,bus_stop,2016
2351631373,bus_stop,2016
2351631402,bus_stop,2016
2351631419,bus_stop,2016
2351631437,bus_stop,2016
2355076476,bus_stop,2016
2357962826,bus_stop,2016
2358390013,bus_stop,2016
2358390014,bus_stop,2016
2358418274,bus_stop,2016
2358418277,bus_stop,2016
2358444226,bus_stop,2016
2358444234,bus_stop,2016
2358460659,bus_stop,2016
2358460663,bus_stop,2016
2359064840,bus_stop,2016
2359081716,bus_stop,2016
2359099634,bus_stop,2016
2359139277,bus_stop,2016
2359139284,bus_stop,2016
2359139291,bus_stop,2016
2359139296,bus_stop,2016
2359139302,bus_stop,2016
2359139307,bus_stop,2016
2359139312,bus_stop,2016
2359270136,bus_stop,2016
2359270140,bus_stop,2016
2359299458,bus_stop,2016
2359299463,bus_stop,2016
2359299464,bus_stop,2016
2359299465,bus_stop,2016
2360515989,bus_stop,2016
2362551202,bus_station,2016
2363452938,bus_stop,2016
2363454707,bus_stop,2016
2363454708,bus_stop,2016
2363457517,bus_stop,2016
2363457523,bus_stop,2016
2363472757,bus_stop,2016
2363472758,bus_stop,2016
2363472759,bus_stop,2016
2363472760,bus_stop,2016
2367372622,railway_station,2016
2368960699,bus_stop,2016
2385605978,bus_stop,2016
2385605979,bus_stop,2016
2385606008,bus_stop,2016
2385606968,bus_stop,2016
2386457640,bus_stop,2016
2386457641,bus_stop,2016
2386457642,bus_stop,2016
2386457646,bus_stop,2016
2388405502,bus_stop,2016
2401331903,bus_stop,2016
2401331913,bus_stop,2016
2405461568,bus_stop,2016
2405467385,bus_stop,2016
2406006880,bus_stop,2016
2406006881,bus_stop,2016
2412360528,bus_stop,2016
2412360537,bus_stop,2016
2414442530,bus_stop,2016
2414442533,bus_stop,2016
2414442538,bus_stop,2016
2414442542,bus_stop,2016
2419001591,bus_stop,2016
2430198743,bus_stop,2016
2430198746,bus_stop,2016
2430198747,bus_stop,2016
2430198748,bus_stop,2016
2430198749,bus_stop,2016
2430198751,bus_stop,2016
2430198753,bus_stop,2016
2430198754,bus_stop,2016
2430198756,bus_stop,2016
2430198761,bus_stop,2016
2430198763,bus_stop,2016
2430198764,bus_stop,2016
2432677633,bus_stop,2016
2432677637,bus_stop,2016
2432684783,bus_stop,2016
2432684784,bus_stop,2016
2432685624,bus_stop,2016
2432690992,bus_stop,2016
2432690994,bus_stop,2016
2432692508,bus_stop,2016
2432692511,bus_stop,2016
2432699282,bus_stop,2016
2432699283,bus_stop,2016
2432704776,bus_stop,2016
2432704788,bus_stop,2016
2432709150,bus_stop,2016
2432712312,bus_stop,2016
2432717523,bus_stop,2016
2432717528,bus_stop,2016
2432717531,bus_stop,2016
2432717533,bus_stop,2016
2432721997,bus_stop,2016
2432722013,bus_stop,2016
2432724249,bus_stop,2016
2432724252,bus_stop,2016
2432726767,bus_stop,2016
2432840922,bus_stop,2016
2432868328,bus_stop,2016
2432868331,bus_stop,2016
2432870254,bus_stop,2016
2432870261,bus_stop,2016
2432876616,bus_stop,2016
2432876617,bus_stop,2016
2432886915,bus_stop,2016
2432886916,bus_stop,2016
2432886918,bus_stop,2016
2432889683,bus_stop,2016
2432900144,bus_stop,2016
2435210286,bus_stop,2016
2437571505,bus_stop,2016
2437571512,bus_stop,2016
2437575509,bus_stop,2016
2437575510,bus_stop,2016
2437595859,bus_stop,2016
2437595877,bus_stop,2016
2437615856,bus_stop,2016
2437635258,bus_stop,2016
2437635268,bus_stop,2016
2437674218,bus_stop,2016
2437674225,bus_stop,2016
2437674241,bus_stop,2016
2437679819,bus_stop,2016
2437679820,bus_stop,2016
2439471532,bus_stop,2016
2440354826,bus_stop,2016
2440372753,bus_stop,2016
2440419568,bus_stop,2016
2440419601,bus_stop,2016
2441825956,bus_stop,2016
2441825961,bus_stop,2016
2464251344,bus_stop,2016
2464304035,bus_stop,2016
2464304162,bus_stop,2016
2477356557,bus_stop,2016
2482666241,bus_stop,2016
2485064431,bus_stop,2016
2499733656,bus_stop,2016
2501914494,bus_stop,2016
2501914495,bus_stop,2016
2501914497,bus_stop,2016
2501914498,bus_stop,2016
2501914500,bus_stop,2016
2501933210,bus_stop,2016
2502606414,bus_stop,2016
2503249503,bus_stop,2016
2503249504,bus_stop,2016
2504455995,railway_station,2016
2504455998,railway_station,2016
2504456001,railway_station,2016
2514474484,bus_stop,2016
2519093425,bus_stop,2016
2519093426,bus_stop,2016
2519093427,bus_stop,2016
2519093430,bus_stop,2016
2519093434,bus_stop,2016
2519093438,bus_stop,2016
2519093443,bus_stop,2016
2521485490,bus_stop,2016
2521485491,bus_stop,2016
2521485492,bus_stop,2016
2521485493,bus_stop,2016
2521485494,bus_stop,2016
2521485495,bus_stop,2016
2521485496,bus_stop,2016
2522157159,bus_stop,2016
2522157163,taxi,2016
2524671140,bus_stop,2016
2524701190,bus_stop,2016
2531037056,taxi,2016
2532963131,bus_stop,2016
2532963136,bus_stop,2016
2532963141,bus_stop,2016
2532963144,bus_stop,2016
2532963145,bus_stop,2016
2534774937,bus_stop,2016
2534774953,bus_stop,2016
2546266206,bus_stop,2016
2547437276,bus_stop,2016
2547437313,bus_stop,2016
2547442033,bus_stop,2016
2554821347,bus_stop,2016
2557822708,bus_stop,2016
2559720466,bus_stop,2016
2567720279,bus_stop,2016
2567720310,bus_stop,2016
2571703141,bus_stop,2016
2583127521,railway_station,2016
2589114719,bus_stop,2016
2589146730,bus_stop,2016
2589160031,bus_stop,2016
2589165418,bus_stop,2016
2590138485,bus_stop,2016
2590138493,bus_stop,2016
2597122243,bus_stop,2016
2599404871,bus_stop,2016
2599412830,bus_stop,2016
2599412837,bus_stop,2016
2601155946,bus_stop,2016
2601166217,bus_stop,2016
2601212932,bus_stop,2016
2604773288,bus_stop,2016
2604801447,bus_stop,2016
2613533129,taxi,2016
2625917213,bus_stop,2016
2625917214,bus_stop,2016
2625917215,bus_stop,2016
2625917216,bus_stop,2016
2628245393,bus_stop,2016
2628949264,bus_stop,2016
2645306204,bus_stop,2016
2645306205,bus_stop,2016
2645314739,bus_stop,2016
2676779834,bus_station,2016
2676779838,bus_station,2016
2676779864,bus_station,2016
2676779869,bus_station,2016
2676780021,bus_station,2016
2676932451,bus_stop,2016
2679137937,bus_stop,2016
2679229770,bus_stop,2016
2679229774,bus_stop,2016
2679241045,bus_stop,2016
2679241053,bus_stop,2016
2679241059,bus_stop,2016
2679241064,bus_stop,2016
2690851620,bus_stop,2016
2690851632,bus_stop,2016
2690851740,bus_stop,2016
2690851794,bus_stop,2016
2690851810,bus_stop,2016
2690851828,taxi,2016
2696185986,bus_stop,2016
2696186027,taxi,2016
2696186094,bus_stop,2016
2696186097,bus_stop,2016
2696186139,bus_stop,2016
2696186140,bus_stop,2016
2696186141,taxi,2016
2696186149,taxi,2016
2696186154,taxi,2016
2696186158,taxi,2016
2696186170,taxi,2016
2696186173,taxi,2016
2696425956,bus_stop,2016
2696425957,bus_stop,2016
2696425961,bus_stop,2016
2696425962,bus_stop,2016
2696426022,taxi,2016
2696426028,taxi,2016
2696426032,taxi,2016
2696426036,taxi,2016
2697814874,bus_stop,2016
2697814879,bus_stop,2016
2700046090,bus_stop,2016
2700046103,bus_stop,2016
2700046107,bus_stop,2016
2701587296,bus_stop,2016
2701587302,bus_stop,2016
2702350203,bus_stop,2016
2702350211,bus_stop,2016
2702350214,bus_stop,2016
2702386997,bus_stop,2016
2702386998,bus_stop,2016
2702387066,bus_stop,2016
2702387085,bus_stop,2016
2703447217,bus_stop,2016
2706029289,tram_stop,2016
2754309509,bus_stop,2016
2754309634,bus_stop,2016
2754309636,bus_stop,2016
2754309715,bus_stop,2016
2754309934,bus_stop,2016
2754309966,bus_stop,2016
2754309977,bus_stop,2016
2754309998,bus_stop,2016
2754350524,bus_stop,2016
2754350546,bus_stop,2016
2754350566,bus_stop,2016
2773274144,bus_stop,2016
2773333722,bus_stop,2016
2773333727,bus_stop,2016
2787334580,bus_stop,2016
2787334582,bus_stop,2016
2788019946,bus_stop,2016
2794403510,bus_stop,2016
2813097301,bus_stop,2016
2813111501,bus_stop,2016
2813175701,bus_stop,2016
2818180635,bus_stop,2016
2818892070,bus_stop,2016
2820541886,bus_stop,2016
2821151002,bus_stop,2016
2822737601,bus_stop,2016
2822739301,bus_stop,2016
2822741401,bus_stop,2016
2824643776,bus_stop,2016
2834837734,bus_stop,2016
2837463935,bus_stop,2016
2841487701,bus_stop,2016
2841487901,bus_stop,2016
2849462058,bus_stop,2016
2854544901,bus_stop,2016
2854544902,bus_stop,2016
2854547401,bus_stop,2016
2854585701,bus_stop,2016
2857803301,bus_stop,2016
2866845684,bus_stop,2016
2868625644,bus_stop,2016
2868835307,bus_stop,2016
2868835388,bus_stop,2016
2872764734,taxi,2016
2889080192,bus_stop,2016
2897571323,bus_stop,2016
2899578901,bus_stop,2016
2902766301,bus_stop,2016
2903926887,bus_stop,2016
2903926888,bus_stop,2016
2930080432,bus_stop,2016
2930080434,bus_stop,2016
2939342986,bus_stop,2016
2939368540,bus_stop,2016
2949022706,bus_stop,2016
2949022707,bus_stop,2016
2954434593,tram_stop,2016
2975880140,bus_stop,2016
2975880144,bus_stop,2016
2975880149,bus_stop,2016
2984948759,bus_stop,2016
2984948760,bus_stop,2016
2984948762,bus_stop,2016
2989597613,bus_stop,2016
2989597614,bus_stop,2016
3018077642,bus_stop,2016
3020735647,bus_stop,2016
3020735658,bus_stop,2016
3023165572,bus_stop,2016
3024650170,bus_stop,2016
3046540469,bus_stop,2016
3062780463,bus_stop,2016
3062780467,bus_stop,2016
3063239601,bus_stop,2016
3072632178,bus_stop,2016
3072632214,bus_stop,2016
3072632216,bus_stop,2016
3072632217,bus_stop,2016
3073227155,bus_stop,2016
3073227157,bus_stop,2016
3073227158,bus_stop,2016
3073227161,bus_stop,2016
3073383451,bus_stop,2016
3080576236,bus_stop,2016
3080576237,bus_stop,2016
3080576243,bus_stop,2016
3080594488,bus_stop,2016
3080594492,bus_stop,2016
3089310938,bus_stop,2016
3096312167,bus_stop,2016
3096312168,bus_stop,2016
3096312169,bus_stop,2016
3096312170,bus_stop,2016
3096312171,bus_stop,2016
3096312172,bus_stop,2016
3096312173,bus_stop,2016
3096312174,bus_stop,2016
3096312175,bus_stop,2016
3096312176,bus_stop,2016
3096312177,bus_stop,2016
3098860752,bus_stop,2016
3098860755,bus_stop,2016
3104457719,bus_stop,2016
3104457720,bus_stop,2016
3104457721,bus_stop,2016
3104457722,bus_stop,2016
3104457723,bus_stop,2016
3104457724,bus_stop,2016
3104457725,bus_stop,2016
3104457726,bus_stop,2016
3104457727,bus_stop,2016
3104457728,bus_stop,2016
3104458729,bus_stop,2016
3104458730,bus_stop,2016
3104458731,bus_stop,2016
3104458732,bus_stop,2016
3104458733,bus_stop,2016
3106414803,bus_stop,2016
3106414804,bus_stop,2016
3106414806,bus_stop,2016
3106414808,bus_stop,2016
3106633235,bus_stop,2016
3106633236,bus_stop,2016
3106997087,bus_stop,2016
3110037131,bus_stop,2016
3110037132,bus_stop,2016
3110037133,bus_stop,2016
3110037134,bus_stop,2016
3110037135,bus_stop,2016
3110037136,bus_stop,2016
3112658887,bus_stop,2016
3112948745,bus_stop,2016
3114720440,bus_stop,2016
3114720444,bus_stop,2016
3116792997,bus_stop,2016
3116792998,bus_stop,2016
3122242242,bus_stop,2016
3122246416,bus_stop,2016
3146096292,bus_stop,2016
3146096295,bus_stop,2016
3146096296,bus_stop,2016
3148750837,railway_station,2016
3153616337,bus_stop,2016
3153616350,bus_stop,2016
3157110185,bus_stop,2016
3157529778,bus_stop,2016
3157529780,bus_stop,2016
3157529781,bus_stop,2016
3159886073,bus_stop,2016
3159886078,bus_stop,2016
3168780223,bus_stop,2016
3168780224,bus_stop,2016
3169078450,bus_stop,2016
3169103653,bus_stop,2016
3169103654,bus_stop,2016
3170966752,bus_stop,2016
3174997603,bus_stop,2016
3174997607,bus_stop,2016
3185264630,bus_stop,2016
3195823297,bus_station,2016
3195823297,bus_stop,2016
3195843867,bus_stop,2016
3195845697,bus_stop,2016
3195847561,bus_stop,2016
3195855784,bus_stop,2016
3211066245,bus_stop,2016
3211075309,bus_stop,2016
3214276606,bus_stop,2016
3214276607,bus_stop,2016
3214276608,bus_stop,2016
3221663301,bus_stop,2016
3221678065,bus_stop,2016
3231133307,bus_stop,2016
3246190425,bus_stop,2016
3246259528,bus_stop,2016
3247455202,bus_stop,2016
3255610812,bus_stop,2016
3255704874,bus_stop,2016
3256395467,bus_stop,2016
3259703422,bus_stop,2016
3260069570,tram_stop,2016
3260903162,tram_stop,2016
3262024028,bus_stop,2016
3262024029,bus_stop,2016
3262024030,bus_stop,2016
3265495506,bus_stop,2016
3265495507,bus_stop,2016
3265495508,bus_stop,2016
3275183066,bus_stop,2016
3281272979,bus_stop,2016
3295044868,bus_stop,2016
3296262398,bus_stop,2016
3304879057,bus_stop,2016
3377128501,bus_stop,2016
3377128587,bus_stop,2016
3377128639,bus_stop,2016
3384471794,bus_stop,2016
3386326948,bus_stop,2016
3387663409,bus_stop,2016
3387663410,bus_stop,2016
3397996240,bus_stop,2016
3400135590,bus_stop,2016
3400135591,bus_stop,2016
3400135592,bus_stop,2016
3400138993,bus_stop,2016
3400141823,bus_stop,2016
3400264136,bus_stop,2016
3404628431,bus_stop,2016
3407902416,bus_stop,2016
3439563940,bus_stop,2016
3450967452,bus_stop,2016
3476544858,bus_stop,2016
3476544862,bus_stop,2016
3491814393,railway_station,2016
3491814396,railway_station,2016
3491814694,railway_station,2016
3493098099,bus_stop,2016
3495728917,bus_stop,2016
3500399313,bus_stop,2016
3504668657,bus_stop,2016
3508294407,bus_stop,2016
3508294408,bus_stop,2016
3508300062,bus_stop,2016
3508647408,bus_stop,2016
3508777787,bus_stop,2016
3510200424,bus_stop,2016
3510213086,bus_stop,2016
3511684418,bus_stop,2016
3515798874,tram_stop,2016
3515798875,tram_stop,2016
3517045499,bus_stop,2016
3517045500,bus_stop,2016
3521255266,bus_stop,2016
3521306585,railway_station,2016
3521383738,bus_stop,2016
3521383739,bus_stop,2016
3521399203,bus_stop,2016
3521399206,bus_stop,2016
3521399207,bus_stop,2016
3521700333,bus_stop,2016
3522966890,bus_stop,2016
3522966892,bus_stop,2016
3523101429,bus_stop,2016
3523946654,railway_station,2016
3524334692,bus_stop,2016
3524335193,bus_stop,2016
3524335194,bus_stop,2016
3524346325,bus_stop,2016
3524346326,bus_stop,2016
3524346327,bus_stop,2016
3524346328,bus_stop,2016
3524346329,bus_stop,2016
3524346330,bus_stop,2016
3526978393,bus_stop,2016
3529300427,bus_stop,2016
3529300428,bus_stop,2016
3529315328,bus_stop,2016
3529315329,bus_stop,2016
3529315330,bus_stop,2016
3529356843,bus_stop,2016
3530835622,railway_station,2016
3530939200,railway_station,2016
3541776303,bus_stop,2016
3548408028,bus_stop,2016
3548408029,bus_stop,2016
3548408030,bus_stop,2016
3548408031,bus_stop,2016
3548408032,bus_stop,2016
3548408033,bus_stop,2016
3548530068,bus_stop,2016
3548530077,bus_stop,2016
3548530078,bus_stop,2016
3548530079,bus_stop,2016
3552405530,bus_stop,2016
3552405531,bus_stop,2016
3552405532,bus_stop,2016
3552405533,bus_stop,2016
3552405534,bus_stop,2016
3552405535,bus_stop,2016
3552405536,bus_stop,2016
3552405537,bus_stop,2016
3555120255,bus_stop,2016
3557095021,bus_stop,2016
3557095022,bus_stop,2016
3559093763,bus_stop,2016
3559359880,bus_stop,2016
3559388343,bus_stop,2016
3559409508,bus_stop,2016
3559447426,bus_stop,2016
3559447427,bus_stop,2016
3559447428,bus_stop,2016
3559531920,bus_stop,2016
3559531921,bus_stop,2016
3559531922,bus_stop,2016
3559531923,bus_stop,2016
3559531924,bus_stop,2016
3559531925,bus_stop,2016
3560399517,bus_stop,2016
3560484692,bus_stop,2016
3560535306,bus_stop,2016
3560535307,bus_stop,2016
3560535308,bus_stop,2016
3560535309,bus_stop,2016
3560608471,bus_stop,2016
3560608472,bus_stop,2016
3560608473,bus_stop,2016
3560608474,bus_stop,2016
3560608475,bus_stop,2016
3560631754,bus_stop,2016
3560631755,bus_stop,2016
3560631756,bus_stop,2016
3560660513,bus_stop,2016
3561939747,bus_stop,2016
3561939748,bus_stop,2016
3561959322,bus_stop,2016
3561959323,bus_stop,2016
3561959324,bus_stop,2016
3561959325,bus_stop,2016
3561959326,bus_stop,2016
3561959327,bus_stop,2016
3567236727,bus_stop,2016
3567236728,bus_stop,2016
3567243701,bus_stop,2016
3567258452,bus_stop,2016
3567258453,bus_stop,2016
3567258454,bus_stop,2016
3567258455,bus_stop,2016
3567258456,bus_stop,2016
3567258457,bus_stop,2016
3567258458,bus_stop,2016
3567258459,bus_stop,2016
3567258460,bus_stop,2016
3567258461,bus_stop,2016
3567258462,bus_stop,2016
3567281601,bus_stop,2016
3567281602,bus_stop,2016
3567281603,bus_stop,2016
3567281604,bus_stop,2016
3567281605,bus_stop,2016
3567281606,bus_stop,2016
3567281607,bus_stop,2016
3568753795,bus_stop,2016
3569444126,bus_stop,2016
3570393645,bus_stop,2016
3571788993,railway_station,2016
3577089976,bus_stop,2016
3585514893,bus_stop,2016
3585514894,bus_stop,2016
3585514895,bus_stop,2016
3585537093,bus_stop,2016
3585537094,bus_stop,2016
3585537095,bus_stop,2016
3585537096,bus_stop,2016
3585537097,bus_stop,2016
3585537098,bus_stop,2016
3585537099,bus_stop,2016
3585571593,bus_stop,2016
3585571594,bus_stop,2016
3585571595,bus_stop,2016
3585571596,bus_stop,2016
3585571597,bus_stop,2016
3585571598,bus_stop,2016
3585571599,bus_stop,2016
3585571600,bus_stop,2016
3585571601,bus_stop,2016
3585571602,bus_stop,2016
3585571603,bus_stop,2016
3585571604,bus_stop,2016
3585571605,bus_stop,2016
3585571606,bus_stop,2016
3585571607,bus_stop,2016
3585571608,bus_stop,2016
3585584293,bus_stop,2016
3585584294,bus_stop,2016
3585969818,bus_stop,2016
3585969819,bus_stop,2016
3585969820,bus_stop,2016
3585969821,bus_stop,2016
3585969822,bus_stop,2016
3585981693,bus_stop,2016
3585981694,bus_stop,2016
3585988913,bus_stop,2016
3585988914,bus_stop,2016
3585988916,bus_stop,2016
3586000197,railway_station,2016
3586004497,bus_stop,2016
3586004498,bus_stop,2016
3586517761,bus_stop,2016
3586517762,bus_stop,2016
3586517763,bus_stop,2016
3586517764,bus_stop,2016
3586517765,bus_stop,2016
3586517766,bus_stop,2016
3586517767,bus_stop,2016
3586517768,bus_stop,2016
3586517769,bus_stop,2016
3586517770,bus_stop,2016
3586530842,bus_stop,2016
3586530843,bus_stop,2016
3586530844,bus_stop,2016
3586530845,bus_stop,2016
3586530846,bus_stop,2016
3586530847,bus_stop,2016
3586530848,bus_stop,2016
3586836172,bus_stop,2016
3586836173,bus_stop,2016
3586836175,bus_stop,2016
3586879724,bus_stop,2016
3586919336,bus_stop,2016
3586919337,bus_stop,2016
3586919338,bus_stop,2016
3586919339,bus_stop,2016
3586919340,bus_stop,2016
3586919341,bus_stop,2016
3586919342,bus_stop,2016
3586919343,bus_stop,2016
3586919344,bus_stop,2016
3586919345,bus_stop,2016
3586930081,bus_stop,2016
3587459958,bus_stop,2016
3587486600,bus_stop,2016
3587486601,bus_stop,2016
3587517110,bus_stop,2016
3587517111,bus_stop,2016
3587560012,bus_stop,2016
3587560013,bus_stop,2016
3587560014,bus_stop,2016
3587560015,bus_stop,2016
3587560017,bus_stop,2016
3587560018,bus_stop,2016
3587560019,bus_stop,2016
3587560020,bus_stop,2016
3587560021,bus_stop,2016
3587560022,bus_stop,2016
3587560023,bus_stop,2016
3587560024,bus_stop,2016
3587567673,bus_stop,2016
3587567674,bus_stop,2016
3587567675,bus_stop,2016
3587567676,bus_stop,2016
3587567677,bus_stop,2016
3587567678,bus_stop,2016
3587572125,bus_stop,2016
3587572126,bus_stop,2016
3587615403,bus_stop,2016
3587615404,bus_stop,2016
3587615405,bus_stop,2016
3587615406,bus_stop,2016
3587615407,bus_stop,2016
3587615408,bus_stop,2016
3587615409,bus_stop,2016
3587615410,bus_stop,2016
3587801607,bus_stop,2016
3587801608,bus_stop,2016
3587833491,bus_stop,2016
3587833492,bus_stop,2016
3587834993,bus_stop,2016
3587834994,bus_stop,2016
3587834995,bus_stop,2016
3587834996,bus_stop,2016
3587834997,bus_stop,2016
3587835259,bus_stop,2016
3587835260,bus_stop,2016
3587845442,bus_stop,2016
3587845443,bus_stop,2016
3587845444,bus_stop,2016
3587845445,bus_stop,2016
3587853064,bus_stop,2016
3597266193,bus_stop,2016
3597266194,bus_stop,2016
3597275099,bus_stop,2016
3597275100,bus_stop,2016
3597275101,bus_stop,2016
3597275102,bus_stop,2016
3597275103,bus_stop,2016
3597275104,bus_stop,2016
3597287614,bus_stop,2016
3597287615,bus_stop,2016
3597287616,bus_stop,2016
3597287617,bus_stop,2016
3597299898,bus_stop,2016
3597299899,bus_stop,2016
3597299901,bus_stop,2016
3597299903,bus_stop,2016
3597299905,bus_stop,2016
3597299907,bus_stop,2016
3599637010,bus_stop,2016
3599637011,bus_stop,2016
3599637012,bus_stop,2016
3599639018,bus_stop,2016
3599846010,bus_stop,2016
3601432407,bus_stop,2016
3601432408,bus_stop,2016
3601432409,bus_stop,2016
3601432410,bus_stop,2016
3601432411,bus_stop,2016
3601432412,bus_stop,2016
3601759124,bus_stop,2016
3602184838,bus_stop,2016
3602190245,bus_stop,2016
3603336740,bus_stop,2016
3603336741,bus_stop,2016
3603336744,bus_stop,2016
3603336747,bus_stop,2016
